Province_State,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
District of Columbia,2020-12-17,25830,725,228.0,5.0
District of Columbia,2020-12-18,26104,728,274.0,3.0
District of Columbia,2020-12-19,26342,730,238.0,2.0
District of Columbia,2020-12-20,26601,737,259.0,7.0
District of Columbia,2020-12-21,26740,742,139.0,5.0
District of Columbia,2020-12-22,26900,744,160.0,2.0
District of Columbia,2020-12-23,27226,751,326.0,7.0
District of Columbia,2020-12-24,27436,756,210.0,5.0
District of Columbia,2020-12-25,27436,756,0.0,0.0
District of Columbia,2020-12-26,27710,762,274.0,6.0
District of Columbia,2020-12-27,28202,768,492.0,6.0
District of Columbia,2020-12-28,28342,771,140.0,3.0
District of Columbia,2020-12-29,28535,775,193.0,4.0
District of Columbia,2020-12-30,28758,780,223.0,5.0
District of Columbia,2020-12-31,28983,786,225.0,6.0
District of Columbia,2021-01-01,29252,788,269.0,2.0
District of Columbia,2021-01-02,29509,792,257.0,4.0
District of Columbia,2021-01-03,29764,794,255.0,2.0
District of Columbia,2021-01-04,29904,797,140.0,3.0
District of Columbia,2021-01-05,30166,801,262.0,4.0
District of Columbia,2021-01-06,30482,806,316.0,5.0
District of Columbia,2021-01-07,30750,808,268.0,2.0
District of Columbia,2021-01-08,31107,809,357.0,1.0
District of Columbia,2021-01-09,31457,813,350.0,4.0
District of Columbia,2021-01-10,31791,817,334.0,4.0
District of Columbia,2021-01-11,31993,821,202.0,4.0
District of Columbia,2021-01-12,32423,825,430.0,4.0
District of Columbia,2021-01-13,32600,831,177.0,6.0
District of Columbia,2021-01-14,32820,842,220.0,11.0
District of Columbia,2021-01-15,33140,842,320.0,0.0
District of Columbia,2021-01-16,33537,847,397.0,5.0
District of Columbia,2021-01-17,33851,850,314.0,3.0
District of Columbia,2021-01-18,34033,857,182.0,7.0
District of Columbia,2021-01-19,34259,861,226.0,4.0
District of Columbia,2021-01-20,34403,863,144.0,2.0
District of Columbia,2021-01-21,34612,864,209.0,1.0
District of Columbia,2021-01-22,34905,867,293.0,3.0
District of Columbia,2021-01-23,35077,870,172.0,3.0
District of Columbia,2021-01-24,35301,872,224.0,2.0
District of Columbia,2021-01-25,35505,879,204.0,7.0
District of Columbia,2021-01-26,35700,888,195.0,9.0
District of Columbia,2021-01-27,35865,895,165.0,7.0
District of Columbia,2021-01-28,36132,902,267.0,7.0
District of Columbia,2021-01-29,36414,907,282.0,5.0
District of Columbia,2021-01-30,36662,909,248.0,2.0
District of Columbia,2021-01-31,36872,913,210.0,4.0
District of Columbia,2021-02-01,37008,916,136.0,3.0
District of Columbia,2021-02-02,37008,916,0.0,0.0
District of Columbia,2021-02-03,37199,926,191.0,10.0
District of Columbia,2021-02-04,37365,932,166.0,6.0
District of Columbia,2021-02-05,37634,940,269.0,8.0
District of Columbia,2021-02-06,37877,947,243.0,7.0
District of Columbia,2021-02-07,38035,952,158.0,5.0
District of Columbia,2021-02-08,38136,956,101.0,4.0
District of Columbia,2021-02-09,38281,961,145.0,5.0
District of Columbia,2021-02-10,38348,965,67.0,4.0
District of Columbia,2021-02-11,38533,973,185.0,8.0
District of Columbia,2021-02-12,38670,976,137.0,3.0
District of Columbia,2021-02-13,38796,979,126.0,3.0
District of Columbia,2021-02-14,38918,979,122.0,0.0
District of Columbia,2021-02-15,39001,980,83.0,1.0
District of Columbia,2021-02-16,39131,982,130.0,2.0
District of Columbia,2021-02-17,39180,985,49.0,3.0
District of Columbia,2021-02-18,39301,992,121.0,7.0
District of Columbia,2021-02-19,39461,993,160.0,1.0
District of Columbia,2021-02-20,39553,994,92.0,1.0
District of Columbia,2021-02-21,39648,995,95.0,1.0
District of Columbia,2021-02-22,39755,995,107.0,0.0
Florida,2020-01-22,0,0,0.0,0.0
Florida,2020-01-23,0,0,0.0,0.0
Florida,2020-01-24,0,0,0.0,0.0
Florida,2020-01-25,0,0,0.0,0.0
Florida,2020-01-26,0,0,0.0,0.0
Florida,2020-01-27,0,0,0.0,0.0
Florida,2020-01-28,0,0,0.0,0.0
Florida,2020-01-29,0,0,0.0,0.0
Florida,2020-01-30,0,0,0.0,0.0
Florida,2020-01-31,0,0,0.0,0.0
Florida,2020-02-01,0,0,0.0,0.0
Florida,2020-02-02,0,0,0.0,0.0
Florida,2020-02-03,0,0,0.0,0.0
Florida,2020-02-04,0,0,0.0,0.0
Florida,2020-02-05,0,0,0.0,0.0
Florida,2020-02-06,0,0,0.0,0.0
Florida,2020-02-07,0,0,0.0,0.0
Florida,2020-02-08,0,0,0.0,0.0
Florida,2020-02-09,0,0,0.0,0.0
Florida,2020-02-10,0,0,0.0,0.0
Florida,2020-02-11,0,0,0.0,0.0
Florida,2020-02-12,0,0,0.0,0.0
Florida,2020-02-13,0,0,0.0,0.0
Florida,2020-02-14,0,0,0.0,0.0
Florida,2020-02-15,0,0,0.0,0.0
Florida,2020-02-16,0,0,0.0,0.0
Florida,2020-02-17,0,0,0.0,0.0
Florida,2020-02-18,0,0,0.0,0.0
Florida,2020-02-19,0,0,0.0,0.0
Florida,2020-02-20,0,0,0.0,0.0
Florida,2020-02-21,0,0,0.0,0.0
Florida,2020-02-22,0,0,0.0,0.0
Florida,2020-02-23,0,0,0.0,0.0
Florida,2020-02-24,0,0,0.0,0.0
Florida,2020-02-25,0,0,0.0,0.0
Florida,2020-02-26,0,0,0.0,0.0
Florida,2020-02-27,0,0,0.0,0.0
Florida,2020-02-28,0,0,0.0,0.0
Florida,2020-02-29,0,0,0.0,0.0
Florida,2020-03-01,0,0,0.0,0.0
Florida,2020-03-02,1,0,1.0,0.0
Florida,2020-03-03,2,0,1.0,0.0
Florida,2020-03-04,2,0,0.0,0.0
Florida,2020-03-05,3,0,1.0,0.0
Florida,2020-03-06,3,0,0.0,0.0
Florida,2020-03-07,7,0,4.0,0.0
Florida,2020-03-08,10,2,3.0,2.0
Florida,2020-03-09,13,2,3.0,0.0
Florida,2020-03-10,15,2,2.0,0.0
Florida,2020-03-11,24,2,9.0,0.0
Florida,2020-03-12,30,2,6.0,0.0
Florida,2020-03-13,50,2,20.0,0.0
Florida,2020-03-14,76,2,26.0,0.0
Florida,2020-03-15,100,3,24.0,1.0
Florida,2020-03-16,101,3,1.0,0.0
Florida,2020-03-17,190,5,89.0,2.0
Florida,2020-03-18,306,7,116.0,2.0
Florida,2020-03-19,432,9,126.0,2.0
Florida,2020-03-20,564,11,132.0,2.0
Florida,2020-03-21,763,13,199.0,2.0
Florida,2020-03-22,1004,13,241.0,0.0
Florida,2020-03-23,1227,18,223.0,5.0
Florida,2020-03-24,1412,18,185.0,0.0
Florida,2020-03-25,1682,23,270.0,5.0
Florida,2020-03-26,2357,29,675.0,6.0
Florida,2020-03-27,2900,35,543.0,6.0
Florida,2020-03-28,3763,54,863.0,19.0
Florida,2020-03-29,4246,56,483.0,2.0
Florida,2020-03-30,5473,63,1227.0,7.0
Florida,2020-03-31,6741,85,1268.0,22.0
Florida,2020-04-01,6956,87,215.0,2.0
Florida,2020-04-02,9008,164,2052.0,77.0
Florida,2020-04-03,10268,170,1260.0,6.0
Florida,2020-04-04,11537,195,1269.0,25.0
Florida,2020-04-05,12350,221,813.0,26.0
Florida,2020-04-06,13324,236,974.0,15.0
Florida,2020-04-07,14545,283,1221.0,47.0
Florida,2020-04-08,15456,309,911.0,26.0
Florida,2020-04-09,16364,354,908.0,45.0
Florida,2020-04-10,17531,390,1167.0,36.0
Florida,2020-04-11,18494,438,963.0,48.0
Florida,2020-04-12,19895,461,1401.0,23.0
Florida,2020-04-13,21019,499,1124.0,38.0
Florida,2020-04-14,21628,571,609.0,72.0
Florida,2020-04-15,22511,596,883.0,25.0
Florida,2020-04-16,23343,668,832.0,72.0
Florida,2020-04-17,24759,725,1416.0,57.0
Florida,2020-04-18,25492,748,733.0,23.0
Florida,2020-04-19,26314,774,822.0,26.0
Florida,2020-04-20,27059,822,745.0,48.0
Florida,2020-04-21,27869,867,810.0,45.0
Florida,2020-04-22,28309,893,440.0,26.0
Florida,2020-04-23,29648,987,1339.0,94.0
Florida,2020-04-24,30533,1046,885.0,59.0
Florida,2020-04-25,30839,1055,306.0,9.0
Florida,2020-04-26,31532,1075,693.0,20.0
Florida,2020-04-27,32138,1088,606.0,13.0
Florida,2020-04-28,32848,1171,710.0,83.0
Florida,2020-04-29,33193,1218,345.0,47.0
Florida,2020-04-30,33690,1268,497.0,50.0
Florida,2020-05-01,34728,1314,1038.0,46.0
Florida,2020-05-02,35463,1364,735.0,50.0
Florida,2020-05-03,36078,1379,615.0,15.0
Florida,2020-05-04,36897,1399,819.0,20.0
Florida,2020-05-05,37439,1471,542.0,72.0
Florida,2020-05-06,38002,1539,563.0,68.0
Florida,2020-05-07,38828,1600,826.0,61.0
Florida,2020-05-08,39199,1669,371.0,69.0
Florida,2020-05-09,40001,1715,802.0,46.0
Florida,2020-05-10,40596,1721,595.0,6.0
Florida,2020-05-11,40982,1735,386.0,14.0
Florida,2020-05-12,41923,1779,941.0,44.0
Florida,2020-05-13,42402,1827,479.0,48.0
Florida,2020-05-14,43210,1875,808.0,48.0
Florida,2020-05-15,44138,1917,928.0,42.0
Florida,2020-05-16,44811,1964,673.0,47.0
Florida,2020-05-17,45588,1973,777.0,9.0
Florida,2020-05-18,46442,1997,854.0,24.0
Florida,2020-05-19,46944,2052,502.0,55.0
Florida,2020-05-20,47471,2096,527.0,44.0
Florida,2020-05-21,48675,2144,1204.0,48.0
Florida,2020-05-22,49451,2190,776.0,46.0
Florida,2020-05-23,50127,2233,676.0,43.0
Florida,2020-05-24,50867,2237,740.0,4.0
Florida,2020-05-25,51746,2252,879.0,15.0
Florida,2020-05-26,52255,2259,509.0,7.0
Florida,2020-05-27,52634,2319,379.0,60.0
Florida,2020-05-28,53285,2364,651.0,45.0
Florida,2020-05-29,54497,2413,1212.0,49.0
Florida,2020-05-30,55424,2447,927.0,34.0
Florida,2020-05-31,56163,2451,739.0,4.0
Florida,2020-06-01,56830,2460,667.0,9.0
Florida,2020-06-02,57447,2530,617.0,70.0
Florida,2020-06-03,58764,2566,1317.0,36.0
Florida,2020-06-04,60183,2607,1419.0,41.0
Florida,2020-06-05,61488,2660,1305.0,53.0
Florida,2020-06-06,62758,2688,1270.0,28.0
Florida,2020-06-07,63938,2700,1180.0,12.0
Florida,2020-06-08,64904,2712,966.0,12.0
Florida,2020-06-09,66000,2765,1096.0,53.0
Florida,2020-06-10,67371,2801,1371.0,36.0
Florida,2020-06-11,69069,2848,1698.0,47.0
Florida,2020-06-12,70971,2877,1902.0,29.0
Florida,2020-06-13,73552,2925,2581.0,48.0
Florida,2020-06-14,75568,2931,2016.0,6.0
Florida,2020-06-15,77326,2938,1758.0,7.0
Florida,2020-06-16,80109,2993,2783.0,55.0
Florida,2020-06-17,82719,3018,2610.0,25.0
Florida,2020-06-18,85926,3061,3207.0,43.0
Florida,2020-06-19,89748,3104,3822.0,43.0
Florida,2020-06-20,93797,3144,4049.0,40.0
Florida,2020-06-21,97291,3161,3494.0,17.0
Florida,2020-06-22,100217,3173,2926.0,12.0
Florida,2020-06-23,103503,3238,3286.0,65.0
Florida,2020-06-24,109014,3281,5511.0,43.0
Florida,2020-06-25,114018,3327,5004.0,46.0
Florida,2020-06-26,122960,3366,8942.0,39.0
Florida,2020-06-27,132545,3390,9585.0,24.0
Florida,2020-06-28,141075,3419,8530.0,29.0
Florida,2020-06-29,146341,3447,5266.0,28.0
Florida,2020-06-30,152434,3505,6093.0,58.0
Florida,2020-07-01,158997,3550,6563.0,45.0
Florida,2020-07-02,169106,3617,10109.0,67.0
Florida,2020-07-03,178594,3684,9488.0,67.0
Florida,2020-07-04,190052,3702,11458.0,18.0
Florida,2020-07-05,200111,3731,10059.0,29.0
Florida,2020-07-06,206447,3778,6336.0,47.0
Florida,2020-07-07,213794,3841,7347.0,63.0
Florida,2020-07-08,223783,3889,9989.0,48.0
Florida,2020-07-09,232718,4009,8935.0,120.0
Florida,2020-07-10,244151,4102,11433.0,93.0
Florida,2020-07-11,254511,4197,10360.0,95.0
Florida,2020-07-12,269811,4242,15300.0,45.0
Florida,2020-07-13,282435,4277,12624.0,35.0
Florida,2020-07-14,291629,4409,9194.0,132.0
Florida,2020-07-15,301810,4521,10181.0,112.0
Florida,2020-07-16,315775,4677,13965.0,156.0
Florida,2020-07-17,327241,4805,11466.0,128.0
Florida,2020-07-18,337569,4895,10328.0,90.0
Florida,2020-07-19,350047,4982,12478.0,87.0
Florida,2020-07-20,360394,5072,10347.0,90.0
Florida,2020-07-21,369834,5206,9440.0,134.0
Florida,2020-07-22,379619,5345,9785.0,139.0
Florida,2020-07-23,389868,5518,10249.0,173.0
Florida,2020-07-24,402312,5653,12444.0,135.0
Florida,2020-07-25,414511,5777,12199.0,124.0
Florida,2020-07-26,423855,5854,9344.0,77.0
Florida,2020-07-27,432747,5931,8892.0,77.0
Florida,2020-07-28,441977,6117,9230.0,186.0
Florida,2020-07-29,451423,6333,9446.0,216.0
Florida,2020-07-30,461379,6586,9956.0,253.0
Florida,2020-07-31,470386,6843,9007.0,257.0
Florida,2020-08-01,480028,7022,9642.0,179.0
Florida,2020-08-02,487132,7084,7104.0,62.0
Florida,2020-08-03,491884,7157,4752.0,73.0
Florida,2020-08-04,497330,7402,5446.0,245.0
Florida,2020-08-05,502739,7627,5409.0,225.0
Florida,2020-08-06,510389,7747,7650.0,120.0
Florida,2020-08-07,518075,7927,7686.0,180.0
Florida,2020-08-08,526577,8109,8502.0,182.0
Florida,2020-08-09,532806,8186,6229.0,77.0
Florida,2020-08-10,536961,8277,4155.0,91.0
Florida,2020-08-11,542792,8553,5831.0,276.0
Florida,2020-08-12,550901,8765,8109.0,212.0
Florida,2020-08-13,557137,8913,6236.0,148.0
Florida,2020-08-14,563285,9141,6148.0,228.0
Florida,2020-08-15,569637,9345,6352.0,204.0
Florida,2020-08-16,573416,9452,3779.0,107.0
Florida,2020-08-17,576094,9539,2678.0,87.0
Florida,2020-08-18,579932,9758,3838.0,219.0
Florida,2020-08-19,584047,9932,4115.0,174.0
Florida,2020-08-20,588602,10049,4555.0,117.0
Florida,2020-08-21,593286,10168,4684.0,119.0
Florida,2020-08-22,597597,10274,4311.0,106.0
Florida,2020-08-23,600571,10325,2974.0,51.0
Florida,2020-08-24,602829,10397,2258.0,72.0
Florida,2020-08-25,605502,10580,2673.0,183.0
Florida,2020-08-26,608722,10733,3220.0,153.0
Florida,2020-08-27,611991,10868,3269.0,135.0
Florida,2020-08-28,615806,10957,3815.0,89.0
Florida,2020-08-29,619003,11105,3197.0,148.0
Florida,2020-08-30,621586,11119,2583.0,14.0
Florida,2020-08-31,623471,11187,1885.0,68.0
Florida,2020-09-01,631040,11374,7569.0,187.0
Florida,2020-09-02,633442,11501,2402.0,127.0
Florida,2020-09-03,637013,11650,3571.0,149.0
Florida,2020-09-04,640211,11750,3198.0,100.0
Florida,2020-09-05,643867,11811,3656.0,61.0
Florida,2020-09-06,646431,11849,2564.0,38.0
Florida,2020-09-07,648269,11871,1838.0,22.0
Florida,2020-09-08,650092,11915,1823.0,44.0
Florida,2020-09-09,652259,12110,2167.0,195.0
Florida,2020-09-10,654731,12326,2472.0,216.0
Florida,2020-09-11,658381,12502,3650.0,176.0
Florida,2020-09-12,661571,12600,3190.0,98.0
Florida,2020-09-13,663994,12608,2423.0,8.0
Florida,2020-09-14,665730,12642,1736.0,34.0
Florida,2020-09-15,668846,12787,3116.0,145.0
Florida,2020-09-16,671201,12939,2355.0,152.0
Florida,2020-09-17,674456,13086,3255.0,147.0
Florida,2020-09-18,677660,13225,3204.0,139.0
Florida,2020-09-19,681233,13287,3573.0,62.0
Florida,2020-09-20,683754,13296,2521.0,9.0
Florida,2020-09-21,685439,13317,1685.0,21.0
Florida,2020-09-22,687909,13416,2470.0,99.0
Florida,2020-09-23,690499,13618,2590.0,202.0
Florida,2020-09-24,693040,13795,2541.0,177.0
Florida,2020-09-25,695887,13915,2847.0,120.0
Florida,2020-09-26,698682,14022,2795.0,107.0
Florida,2020-09-27,700564,14032,1882.0,10.0
Florida,2020-09-28,701302,14037,738.0,5.0
Florida,2020-09-29,704568,14143,3266.0,106.0
Florida,2020-09-30,706516,14317,1948.0,174.0
Florida,2020-10-01,709144,14444,2628.0,127.0
Florida,2020-10-02,711804,14554,2660.0,110.0
Florida,2020-10-03,714591,14628,2787.0,74.0
Florida,2020-10-04,716459,14671,1868.0,43.0
Florida,2020-10-05,717874,14712,1415.0,41.0
Florida,2020-10-06,720125,14767,2251.0,55.0
Florida,2020-10-07,722707,14904,2582.0,137.0
Florida,2020-10-08,726013,15068,3306.0,164.0
Florida,2020-10-09,728921,15186,2908.0,118.0
Florida,2020-10-10,728921,15186,0.0,0.0
Florida,2020-10-11,734491,15364,5570.0,178.0
Florida,2020-10-12,736024,15412,1533.0,48.0
Florida,2020-10-13,738749,15531,2725.0,119.0
Florida,2020-10-14,741632,15595,2883.0,64.0
Florida,2020-10-15,744988,15736,3356.0,141.0
Florida,2020-10-16,748437,15830,3449.0,94.0
Florida,2020-10-17,752481,15917,4044.0,87.0
Florida,2020-10-18,755020,15967,2539.0,50.0
Florida,2020-10-19,756727,16021,1707.0,54.0
Florida,2020-10-20,760389,16105,3662.0,84.0
Florida,2020-10-21,762533,16210,2144.0,105.0
Florida,2020-10-22,768091,16267,5558.0,57.0
Florida,2020-10-23,771780,16340,3689.0,73.0
Florida,2020-10-24,776251,16417,4471.0,77.0
Florida,2020-10-25,778636,16429,2385.0,12.0
Florida,2020-10-26,782013,16449,3377.0,20.0
Florida,2020-10-27,786311,16505,4298.0,56.0
Florida,2020-10-28,790426,16571,4115.0,66.0
Florida,2020-10-29,794624,16648,4198.0,77.0
Florida,2020-10-30,800216,16720,5592.0,72.0
Florida,2020-10-31,802547,16761,2331.0,41.0
Florida,2020-11-01,807412,16789,4865.0,28.0
Florida,2020-11-02,812063,16834,4651.0,45.0
Florida,2020-11-03,816700,16890,4637.0,56.0
Florida,2020-11-04,821123,16922,4423.0,32.0
Florida,2020-11-05,827380,16961,6257.0,39.0
Florida,2020-11-06,832625,17014,5245.0,53.0
Florida,2020-11-07,837077,17100,4452.0,86.0
Florida,2020-11-08,843897,17121,6820.0,21.0
Florida,2020-11-09,847821,17179,3924.0,58.0
Florida,2020-11-10,852174,17248,4353.0,69.0
Florida,2020-11-11,858012,17300,5838.0,52.0
Florida,2020-11-12,863619,17372,5607.0,72.0
Florida,2020-11-13,870552,17445,6933.0,73.0
Florida,2020-11-14,875096,17489,4544.0,44.0
Florida,2020-11-15,885201,17518,10105.0,29.0
Florida,2020-11-16,889864,17559,4663.0,41.0
Florida,2020-11-17,897323,17644,7459.0,85.0
Florida,2020-11-18,905248,17731,7925.0,87.0
Florida,2020-11-19,914333,17810,9085.0,79.0
Florida,2020-11-20,923418,17889,9085.0,79.0
Florida,2020-11-21,931827,17930,8409.0,41.0
Florida,2020-11-22,938414,17991,6587.0,61.0
Florida,2020-11-23,944745,18085,6331.0,94.0
Florida,2020-11-24,953300,18157,8555.0,72.0
Florida,2020-11-25,961676,18254,8376.0,97.0
Florida,2020-11-26,961676,18254,0.0,0.0
Florida,2020-11-27,979020,18363,17344.0,109.0
Florida,2020-11-28,985297,18442,6277.0,79.0
Florida,2020-11-29,992660,18500,7363.0,58.0
Florida,2020-11-30,999319,18597,6659.0,97.0
Florida,2020-12-01,1008166,18679,8847.0,82.0
Florida,2020-12-02,1018160,18776,9994.0,97.0
Florida,2020-12-03,1029030,18874,10870.0,98.0
Florida,2020-12-04,1039207,18994,10177.0,120.0
Florida,2020-12-05,1049638,19084,10431.0,90.0
Florida,2020-12-06,1058074,19177,8436.0,93.0
Florida,2020-12-07,1065785,19282,7711.0,105.0
Florida,2020-12-08,1073770,19378,7985.0,96.0
Florida,2020-12-09,1083362,19462,9592.0,84.0
Florida,2020-12-10,1094697,19591,11335.0,129.0
Florida,2020-12-11,1106396,19714,11699.0,123.0
Florida,2020-12-12,1116973,19785,10577.0,71.0
Florida,2020-12-13,1125931,19866,8958.0,81.0
Florida,2020-12-14,1134383,20003,8452.0,137.0
Florida,2020-12-15,1143794,20082,9411.0,79.0
Florida,2020-12-16,1155335,20204,11541.0,122.0
Florida,2020-12-17,1168483,20305,13148.0,101.0
Florida,2020-12-18,1181483,20401,13000.0,96.0
Florida,2020-12-19,1193165,20473,11682.0,72.0
Florida,2020-12-20,1201566,20568,8401.0,95.0
Florida,2020-12-21,1212581,20680,11015.0,112.0
Florida,2020-12-22,1223015,20754,10434.0,74.0
Florida,2020-12-23,1234399,20874,11384.0,120.0
Florida,2020-12-24,1247546,20995,13147.0,121.0
Florida,2020-12-25,1247546,20995,0.0,0.0
Florida,2020-12-26,1264588,21135,17042.0,140.0
Florida,2020-12-27,1271979,21212,7391.0,77.0
Florida,2020-12-28,1280177,21308,8198.0,96.0
Florida,2020-12-29,1292252,21409,12075.0,101.0
Florida,2020-12-30,1306123,21546,13871.0,137.0
Florida,2020-12-31,1323315,21673,17192.0,127.0
Florida,2021-01-01,1323315,21673,0.0,0.0
Florida,2021-01-02,1354833,21890,31518.0,217.0
Florida,2021-01-03,1365436,21987,10603.0,97.0
Florida,2021-01-04,1376692,22090,11256.0,103.0
Florida,2021-01-05,1392123,22188,15431.0,98.0
Florida,2021-01-06,1409906,22317,17783.0,129.0
Florida,2021-01-07,1429722,22481,19816.0,164.0
Florida,2021-01-08,1449252,22666,19530.0,185.0
Florida,2021-01-09,1464697,22804,15445.0,138.0
Florida,2021-01-10,1477010,22912,12313.0,108.0
Florida,2021-01-11,1488586,23071,11576.0,159.0
Florida,2021-01-12,1503482,23227,14896.0,156.0
Florida,2021-01-13,1517472,23396,13990.0,169.0
Florida,2021-01-14,1531192,23613,13720.0,217.0
Florida,2021-01-15,1548067,23799,16875.0,186.0
Florida,2021-01-16,1560186,24004,12119.0,205.0
Florida,2021-01-17,1571279,24137,11093.0,133.0
Florida,2021-01-18,1579281,24274,8002.0,137.0
Florida,2021-01-19,1589097,24436,9816.0,162.0
Florida,2021-01-20,1601011,24578,11914.0,142.0
Florida,2021-01-21,1613884,24739,12873.0,161.0
Florida,2021-01-22,1627603,25011,13719.0,272.0
Florida,2021-01-23,1639914,25164,12311.0,153.0
Florida,2021-01-24,1649449,25293,9535.0,129.0
Florida,2021-01-25,1658169,25446,8720.0,153.0
Florida,2021-01-26,1667763,25673,9594.0,227.0
Florida,2021-01-27,1676171,25833,8408.0,160.0
Florida,2021-01-28,1687594,26035,11423.0,202.0
Florida,2021-01-29,1698570,26254,10976.0,219.0
Florida,2021-01-30,1713589,26360,15019.0,106.0
Florida,2021-01-31,1721377,26479,7788.0,119.0
Florida,2021-02-01,1727107,26685,5730.0,206.0
Florida,2021-02-02,1737640,26822,10533.0,137.0
Florida,2021-02-03,1744619,27019,6979.0,197.0
Florida,2021-02-04,1752330,27247,7711.0,228.0
Florida,2021-02-05,1763873,27457,11543.0,210.0
Florida,2021-02-06,1771359,27599,7486.0,142.0
Florida,2021-02-07,1777983,27696,6624.0,97.0
Florida,2021-02-08,1783720,27815,5737.0,119.0
Florida,2021-02-09,1790743,28048,7023.0,233.0
Florida,2021-02-10,1798280,28208,7537.0,160.0
Florida,2021-02-11,1806805,28382,8525.0,174.0
Florida,2021-02-12,1814422,28565,7617.0,183.0
Florida,2021-02-13,1821937,28683,7515.0,118.0
Florida,2021-02-14,1827373,28779,5436.0,96.0
Florida,2021-02-15,1830988,28934,3615.0,155.0
Florida,2021-02-16,1837285,29154,6297.0,220.0
Florida,2021-02-17,1844627,29311,7342.0,157.0
Florida,2021-02-18,1849744,29474,5117.0,163.0
Florida,2021-02-19,1856427,29692,6683.0,218.0
Florida,2021-02-20,1863707,29813,7280.0,121.0
Florida,2021-02-21,1868772,29906,5065.0,93.0
Florida,2021-02-22,1872923,30065,4151.0,159.0
Georgia,2020-01-22,0,0,0.0,0.0
Georgia,2020-01-23,0,0,0.0,0.0
Georgia,2020-01-24,0,0,0.0,0.0
Georgia,2020-01-25,0,0,0.0,0.0
Georgia,2020-01-26,0,0,0.0,0.0
Georgia,2020-01-27,0,0,0.0,0.0
Georgia,2020-01-28,0,0,0.0,0.0
Georgia,2020-01-29,0,0,0.0,0.0
Georgia,2020-01-30,0,0,0.0,0.0
Georgia,2020-01-31,0,0,0.0,0.0
Georgia,2020-02-01,0,0,0.0,0.0
Georgia,2020-02-02,0,0,0.0,0.0
Georgia,2020-02-03,0,0,0.0,0.0
Georgia,2020-02-04,0,0,0.0,0.0
Georgia,2020-02-05,0,0,0.0,0.0
Georgia,2020-02-06,0,0,0.0,0.0
Georgia,2020-02-07,0,0,0.0,0.0
Georgia,2020-02-08,0,0,0.0,0.0
Georgia,2020-02-09,0,0,0.0,0.0
Georgia,2020-02-10,0,0,0.0,0.0
Georgia,2020-02-11,0,0,0.0,0.0
Georgia,2020-02-12,0,0,0.0,0.0
Georgia,2020-02-13,0,0,0.0,0.0
Georgia,2020-02-14,0,0,0.0,0.0
Georgia,2020-02-15,0,0,0.0,0.0
Georgia,2020-02-16,0,0,0.0,0.0
Georgia,2020-02-17,0,0,0.0,0.0
Georgia,2020-02-18,0,0,0.0,0.0
Georgia,2020-02-19,0,0,0.0,0.0
Georgia,2020-02-20,0,0,0.0,0.0
Georgia,2020-02-21,0,0,0.0,0.0
Georgia,2020-02-22,0,0,0.0,0.0
Georgia,2020-02-23,0,0,0.0,0.0
Georgia,2020-02-24,0,0,0.0,0.0
Georgia,2020-02-25,0,0,0.0,0.0
Georgia,2020-02-26,0,0,0.0,0.0
Georgia,2020-02-27,0,0,0.0,0.0
Georgia,2020-02-28,0,0,0.0,0.0
Georgia,2020-02-29,0,0,0.0,0.0
Georgia,2020-03-01,0,0,0.0,0.0
Georgia,2020-03-02,0,0,0.0,0.0
Georgia,2020-03-03,2,0,2.0,0.0
Georgia,2020-03-04,2,0,0.0,0.0
Georgia,2020-03-05,2,0,0.0,0.0
Georgia,2020-03-06,3,0,1.0,0.0
Georgia,2020-03-07,5,0,2.0,0.0
Georgia,2020-03-08,5,0,0.0,0.0
Georgia,2020-03-09,10,0,5.0,0.0
Georgia,2020-03-10,17,0,7.0,0.0
Georgia,2020-03-11,23,0,6.0,0.0
Georgia,2020-03-12,31,1,8.0,1.0
Georgia,2020-03-13,42,1,11.0,0.0
Georgia,2020-03-14,73,1,31.0,0.0
Georgia,2020-03-15,99,1,26.0,0.0
Georgia,2020-03-16,121,1,22.0,0.0
Georgia,2020-03-17,146,1,25.0,0.0
Georgia,2020-03-18,197,3,51.0,2.0
Georgia,2020-03-19,287,10,90.0,7.0
Georgia,2020-03-20,485,14,198.0,4.0
Georgia,2020-03-21,555,20,70.0,6.0
Georgia,2020-03-22,621,25,66.0,5.0
Georgia,2020-03-23,772,25,151.0,0.0
Georgia,2020-03-24,1026,32,254.0,7.0
Georgia,2020-03-25,1247,40,221.0,8.0
Georgia,2020-03-26,1525,48,278.0,8.0
Georgia,2020-03-27,2000,64,475.0,16.0
Georgia,2020-03-28,2366,69,366.0,5.0
Georgia,2020-03-29,2651,80,285.0,11.0
Georgia,2020-03-30,2808,87,157.0,7.0
Georgia,2020-03-31,3929,111,1121.0,24.0
Georgia,2020-04-01,4638,139,709.0,28.0
Georgia,2020-04-02,5348,163,710.0,24.0
Georgia,2020-04-03,5831,184,483.0,21.0
Georgia,2020-04-04,6160,201,329.0,17.0
Georgia,2020-04-05,6647,211,487.0,10.0
Georgia,2020-04-06,7314,229,667.0,18.0
Georgia,2020-04-07,8822,329,1508.0,100.0
Georgia,2020-04-08,9901,362,1079.0,33.0
Georgia,2020-04-09,10566,379,665.0,17.0
Georgia,2020-04-10,11485,416,919.0,37.0
Georgia,2020-04-11,12159,429,674.0,13.0
